"Year","State","type","production","Avg","Measures","Materials","Chemical","Value"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(NEEM OIL = 25006)","INSECTICIDE","1.225"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(NEEM OIL","INSECTICIDE","10.173"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(NOVALURON = 124002)","INSECTICIDE","0.136"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(PYRETHRINS = 69001)","INSECTICIDE","0.172"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(SPINETORAM = 110007)","INSECTICIDE","0.103"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(SPINOSAD = 110003)","INSECTICIDE","0.098"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(SPIROMESIFEN = 24875)","INSECTICIDE","0.329"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(THIAMETHOXAM = 60109)","INSECTICIDE","0.077"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(CHLOROPICRIN = 81501)","OTHER","281.09"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(DICHLOROPROPENE = 29001)","OTHER","112.439"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(FLUTRIAFOL = 128940)","OTHER","0.2"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(REYNOUTRIA SACHALINE = 55809)","OTHER","0.296"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(AZOXYSTROBIN = 128810)","FUNGICIDE","1.2"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482)","FUNGICIDE","1.1"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(BACILLUS PUMILUS = 6485)","FUNGICIDE","1.4"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(BACILLUS SUBTILIS = 6479)","FUNGICIDE","1.8"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(BLAD = 30006)","FUNGICIDE","1.3"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(BOSCALID = 128008)","FUNGICIDE","1.7"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(CAPTAN = 81301)","FUNGICIDE","4"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(CYFLUFENAMID = 555550)","FUNGICIDE","1.3"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(CYPRODINIL = 288202)","FUNGICIDE","1.6"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(FENHEXAMID = 90209)","FUNGICIDE","2"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(FLUDIOXONIL = 71503)","FUNGICIDE","1.6"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(FLUOPYRAM = 80302)","FUNGICIDE","1.2"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(FLUXAPYROXAD = 138009)","FUNGICIDE","1.2"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(MEFENOXAM = 113502)","FUNGICIDE","1.1"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(MYCLOBUTANIL = 128857)","FUNGICIDE","1.6"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(PENTHIOPYRAD = 90112)","FUNGICIDE","1.3"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(POLYOXIN D ZINC SALT = 230000)","FUNGICIDE","1.3"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(POTASSIUM BICARBON. = 73508)","FUNGICIDE","1"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(PROPICONAZOLE = 122101)","FUNGICIDE","1.6"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(PYRACLOSTROBIN = 99100)","FUNGICIDE","2"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(PYRIMETHANIL = 288201)","FUNGICIDE","1.7"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(QUINOLINE = 55459)","FUNGICIDE","1.7"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(SULFUR = 77501)","FUNGICIDE","5.4"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(TETRACONAZOLE = 120603)","FUNGICIDE","1.3"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(THIOPHANATE-METHYL = 102001)","FUNGICIDE","1.9"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(TRIFLOXYSTROBIN = 129112)","FUNGICIDE","1.5"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(TRIFLUMIZOLE = 128879)","FUNGICIDE","1.8"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(FLUMIOXAZIN = 129034)","HERBICIDE","1.3"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(OXYFLUORFEN = 111601)","HERBICIDE","1.1"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(PENDIMETHALIN = 108501)","HERBICIDE","1.6"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(ABAMECTIN = 122804)","INSECTICIDE","1.4"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(ACEQUINOCYL = 6329)","INSECTICIDE","1.1"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(ACETAMIPRID = 99050)","INSECTICIDE","1.5"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(AZADIRACHTIN = 121701)","INSECTICIDE","1.8"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(BIFENAZATE = 586)","INSECTICIDE","1.3"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(BIFENTHRIN = 128825)","INSECTICIDE","1.5"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(BT KURSTAK ABTS-1857 = 6523)","INSECTICIDE","2.1"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(BT KURSTAKI ABTS-351 = 6522)","INSECTICIDE","4.5"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(BT KURSTAKI SA-11 = 6519)","INSECTICIDE","1.4"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(CHLORANTRANILIPROLE = 90100)","INSECTICIDE","1.6"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)","INSECTICIDE","1.1"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER",NA,"INSECTICIDE","1.4"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(FENPROPATHRIN = 127901)","INSECTICIDE","1.5"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(FLONICAMID = 128016)","INSECTICIDE","1.8"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(FLUPYRADIFURONE = 122304)","INSECTICIDE","1.4"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(HEXYTHIAZOX = 128849)","INSECTICIDE","1.2"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(IMIDACLOPRID = 129099)","INSECTICIDE","1.2"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(MALATHION = 57701)","INSECTICIDE","1.4"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(METHOXYFENOZIDE = 121027)","INSECTICIDE","1.2"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(NALED = 34401)","INSECTICIDE","1.4"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(NEEM OIL = 25006)","INSECTICIDE","1.2"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(NEEM OIL","INSECTICIDE","1.7"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(NOVALURON = 124002)","INSECTICIDE","1.8"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(PYRETHRINS = 69001)","INSECTICIDE","3.9"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(SPINETORAM = 110007)","INSECTICIDE","1.5"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(SPINOSAD = 110003)","INSECTICIDE","1.1"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(SPIROMESIFEN = 24875)","INSECTICIDE","1.3"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(THIAMETHOXAM = 60109)","INSECTICIDE","1.2"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(CHLOROPICRIN = 81501)","OTHER","1.1"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(DICHLOROPROPENE = 29001)","OTHER","1.1"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(FLUTRIAFOL = 128940)","OTHER","1.8"
"2016","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(REYNOUTRIA SACHALINE = 55809)","OTHER","1.5"
"2016","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(AZOXYSTROBIN = 128810)","FUNGICIDE","22"
"2016","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482)","FUNGICIDE","8"
"2016","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(BACILLUS PUMILUS = 6485)","FUNGICIDE","2"
"2016","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(BACILLUS SUBTILIS = 6479)","FUNGICIDE","2"
"2016","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(BLAD = 30006)","FUNGICIDE","17"
"2016","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(BOSCALID = 128008)","FUNGICIDE","49"
"2016","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(CAPTAN = 81301)","FUNGICIDE","88"
"2016","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(CYFLUFENAMID = 555550)","FUNGICIDE","25"
"2016","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(CYPRODINIL = 288202)","FUNGICIDE","66"
"2016","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(FENHEXAMID = 90209)","FUNGICIDE","37"
"2016","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(FLUDIOXONIL = 71503)","FUNGICIDE","66"
"2016","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(FLUOPYRAM = 80302)","FUNGICIDE","17"
"2016","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(FLUXAPYROXAD = 138009)","FUNGICIDE","37"
"2016","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(MEFENOXAM = 113502)","FUNGICIDE","12"
"2016","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(MYCLOBUTANIL = 128857)","FUNGICIDE","41"
"2016","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(PENTHIOPYRAD = 90112)","FUNGICIDE","29"
"2016","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(POLYOXIN D ZINC SALT = 230000)","FUNGICIDE","33"
"2016","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(POTASSIUM BICARBON. = 73508)","FUNGICIDE","34"
"2016","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(PROPICONAZOLE = 122101)","FUNGICIDE","31"
"2016","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(PYRACLOSTROBIN = 99100)","FUNGICIDE","65"
"2016","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(PYRIMETHANIL = 288201)","FUNGICIDE","33"
"2016","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(QUINOLINE = 55459)","FUNGICIDE","53"
"2016","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(SULFUR = 77501)","FUNGICIDE","82"
"2016","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(TETRACONAZOLE = 120603)","FUNGICIDE","30"
"2016","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(THIOPHANATE-METHYL = 102001)","FUNGICIDE","11"
"2016","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(TOTAL)","FUNGICIDE","96"
"2016","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(TRIFLOXYSTROBIN = 129112)","FUNGICIDE","31"
"2016","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(TRIFLUMIZOLE = 128879)","FUNGICIDE","35"
"2016","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(FLUMIOXAZIN = 129034)","HERBICIDE","12"
"2016","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(OXYFLUORFEN = 111601)","HERBICIDE","15"
"2016","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(PENDIMETHALIN = 108501)","HERBICIDE","18"
"2016","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(TOTAL)","HERBICIDE","22"
"2016","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(ABAMECTIN = 122804)","INSECTICIDE","34"
"2016","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(ACEQUINOCYL = 6329)","INSECTICIDE","19"
"2016","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(ACETAMIPRID = 99050)","INSECTICIDE","46"
"2016","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(AZADIRACHTIN = 121701)","INSECTICIDE","59"
"2016","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(BIFENAZATE = 586)","INSECTICIDE","25"
"2016","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(BIFENTHRIN = 128825)","INSECTICIDE","43"
"2016","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(BT KURSTAK ABTS-1857 = 6523)","INSECTICIDE","36"
"2016","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(BT KURSTAKI ABTS-351 = 6522)","INSECTICIDE","4"
"2016","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(BT KURSTAKI SA-11 = 6519)","INSECTICIDE","37"
"2016","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(CHLORANTRANILIPROLE = 90100)","INSECTICIDE","37"
"2016","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)","INSECTICIDE","4"
"2016","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING",NA,"INSECTICIDE","33"
"2016","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(FENPROPATHRIN = 127901)","INSECTICIDE","27"
"2016","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(FLONICAMID = 128016)","INSECTICIDE","71"
"2016","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(FLUPYRADIFURONE = 122304)","INSECTICIDE","21"
"2016","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(HEXYTHIAZOX = 128849)","INSECTICIDE","13"
"2016","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(IMIDACLOPRID = 129099)","INSECTICIDE","13"
"2016","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(MALATHION = 57701)","INSECTICIDE","20"
"2016","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(METHOXYFENOZIDE = 121027)","INSECTICIDE","32"
"2016","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(NALED = 34401)","INSECTICIDE","21"
"2016","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(NEEM OIL = 25006)","INSECTICIDE","4"
"2016","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(NEEM OIL","INSECTICIDE","49"
"2016","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(NOVALURON = 124002)","INSECTICIDE","62"
"2016","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(PYRETHRINS = 69001)","INSECTICIDE","22"
"2016","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(SPINETORAM = 110007)","INSECTICIDE","55"
"2016","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(SPINOSAD = 110003)","INSECTICIDE","17"
"2016","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(SPIROMESIFEN = 24875)","INSECTICIDE","23"
"2016","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(THIAMETHOXAM = 60109)","INSECTICIDE","24"
"2016","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(TOTAL)","INSECTICIDE","90"
"2016","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(CHLOROPICRIN = 81501)","OTHER","52"
"2016","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(DICHLOROPROPENE = 29001)","OTHER","19"
"2016","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(FLUTRIAFOL = 128940)","OTHER","21"
"2016","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(REYNOUTRIA SACHALINE = 55809)","OTHER","26"
"2016","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(TOTAL)","OTHER","71"
"2016","CALIFORNIA",NA,"FRESH MARKET - PRODUCTION",NA,"MEASURED IN $",NA,NA,"2,562,053,000"
"2016","CALIFORNIA",NA,"FRESH MARKET      UTILIZED - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"20,829,700"
"2016","CALIFORNIA",NA,"NOT SOLD - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"27,100"
"2016","CALIFORNIA",NA,"PROCESSING - PRODUCTION",NA,"MEASURED IN $",NA,NA,"287,573,000"
"2016","CALIFORNIA",NA,"PROCESSING - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"6,075,000"
"2016","CALIFORNIA",NA,"PROCESSING      UTILIZED - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"6,265,200"
"2016","CALIFORNIA",NA,"UTILIZED - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"27,094,900"
"2016","FLORIDA",NA,"ACRES HARVESTED",NA,NA,NA,NA,"9,500"
"2016","FLORIDA",NA,"ACRES PLANTED",NA,NA,NA,NA,"9,600"
"2016","FLORIDA",NA,"PRODUCTION",NA,"MEASURED IN $",NA,NA,"323,285,000"
"2016","FLORIDA",NA,"PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"1,947,500"
"2016","FLORIDA",NA,"YIELD",NA,"MEASURED IN CWT / ACRE",NA,NA,"205"
"2016","FLORIDA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(AZOXYSTROBIN = 128810)","FUNGICIDE","2,600"
"2016","FLORIDA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(CAPTAN = 81301)","FUNGICIDE","161,800"
"2016","FLORIDA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(CYFLUFENAMID = 555550)","FUNGICIDE","(Z)"
"2016","FLORIDA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(CYPRODINIL = 288202)","FUNGICIDE","7,000"
"2016","FLORIDA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(FLUDIOXONIL = 71503)","FUNGICIDE","4,500"
"2016","FLORIDA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(ISOFETAMID = 270000)","FUNGICIDE","3,700"
"2016","FLORIDA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(THIOPHANATE-METHYL = 102001)","FUNGICIDE","13,800"
"2016","FLORIDA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(TOTAL)","FUNGICIDE","330,000"
"2016","FLORIDA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(BIFENAZATE = 586)","INSECTICIDE","8,700"
"2016","FLORIDA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(BIFENTHRIN = 128825)","INSECTICIDE","800"
"2016","FLORIDA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(CHLORANTRANILIPROLE = 90100)","INSECTICIDE","800"
"2016","FLORIDA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(NOVALURON = 124002)","INSECTICIDE","1,000"
"2016","FLORIDA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(TOTAL)","INSECTICIDE","20,400"
"2016","FLORIDA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(AZOXYSTROBIN = 128810)","FUNGICIDE","0.114"
"2016","FLORIDA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(CAPTAN = 81301)","FUNGICIDE","1.909"
"2016","FLORIDA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(CYFLUFENAMID = 555550)","FUNGICIDE","0.01"
"2016","FLORIDA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(CYPRODINIL = 288202)","FUNGICIDE","0.322"
"2016","FLORIDA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(FLUDIOXONIL = 71503)","FUNGICIDE","0.224"
"2016","FLORIDA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(ISOFETAMID = 270000)","FUNGICIDE","0.362"
"2016","FLORIDA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(THIOPHANATE-METHYL = 102001)","FUNGICIDE","0.659"
"2016","FLORIDA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(BIFENAZATE = 586)","INSECTICIDE","0.46"
"2016","FLORIDA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(BIFENTHRIN = 128825)","INSECTICIDE","0.117"
"2016","FLORIDA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(CHLORANTRANILIPROLE = 90100)","INSECTICIDE","0.054"
"2016","FLORIDA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(NOVALURON = 124002)","INSECTICIDE","0.039"
"2016","FLORIDA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(AZOXYSTROBIN = 128810)","FUNGICIDE","0.255"
"2016","FLORIDA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(CAPTAN = 81301)","FUNGICIDE","15.109"
"2016","FLORIDA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(CYFLUFENAMID = 555550)","FUNGICIDE","0.019"
"2016","FLORIDA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(CYPRODINIL = 288202)","FUNGICIDE","0.666"
"2016","FLORIDA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(FLUDIOXONIL = 71503)","FUNGICIDE","0.423"
"2016","FLORIDA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(ISOFETAMID = 270000)","FUNGICIDE","0.544"
"2016","FLORIDA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(THIOPHANATE-METHYL = 102001)","FUNGICIDE","1.298"
"2016","FLORIDA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(BIFENAZATE = 586)","INSECTICIDE","0.84"
"2016","FLORIDA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(BIFENTHRIN = 128825)","INSECTICIDE","0.162"
"2016","FLORIDA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(CHLORANTRANILIPROLE = 90100)","INSECTICIDE","0.08"
"2016","FLORIDA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(NOVALURON = 124002)","INSECTICIDE","0.092"
